cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
3,18,24,all,17,12,8,0.6470588235294118,0.29411764705882354,0.0,0.058823529411764705,0.7058823529411765,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.6470588235294118,0.35294117647058826,-0.23529411764705888,network_ws,2
3,18,24,both_reachable,11,7,8,0.5454545454545454,0.45454545454545453,0.0,0.0,0.6363636363636364,0.7272727272727273,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.09090909090909094,network_ws,2
4,24,24,all,20,16,12,0.5,0.45,0.05,0.0,0.8,0.6,0.4,0.1,0.25,0.6,0.4,-0.20000000000000007,network_ws,2
4,24,24,both_reachable,15,11,12,0.3333333333333333,0.6,0.06666666666666667,0.0,0.7333333333333333,0.8,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.6,0.4,0.06666666666666676,network_ws,2
5,30,24,all,21,16,12,0.5238095238095238,0.42857142857142855,0.0,0.047619047619047616,0.7619047619047619,0.5714285714285714,0.38095238095238093,0.14285714285714285,0.23809523809523808,0.2857142857142857,0.7142857142857143,-0.19047619047619047,network_ws,2
5,30,24,both_reachable,16,12,12,0.4375,0.5625,0.0,0.0,0.75,0.75,0.5,0.1875,0.3125,0.25,0.75,0.0,network_ws,2
6,36,24,all,19,14,12,0.47368421052631576,0.5263157894736842,0.0,0.0,0.7368421052631579,0.631578947368421,0.3684210526315789,0.10526315789473684,0.2631578947368421,0.47368421052631576,0.5263157894736842,-0.10526315789473684,network_ws,2
6,36,24,both_reachable,16,11,12,0.375,0.625,0.0,0.0,0.6875,0.75,0.4375,0.125,0.3125,0.4375,0.5625,0.0625,network_ws,2
7,42,24,all,16,13,6,0.75,0.1875,0.0,0.0625,0.8125,0.375,0.25,0.1875,0.0625,0.375,0.625,-0.4375,network_ws,2
7,42,24,both_reachable,13,11,6,0.7692307692307693,0.23076923076923078,0.0,0.0,0.8461538461538461,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.6153846153846154,-0.3846153846153846,network_ws,2
0,0,24,all,21,17,12,0.6190476190476191,0.38095238095238093,0.0,0.0,0.8095238095238095,0.5714285714285714,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.5238095238095238,0.47619047619047616,-0.23809523809523814,network_ba,2
0,0,24,both_reachable,18,14,12,0.5555555555555556,0.4444444444444444,0.0,0.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4444444444444444,-0.11111111111111116,network_ba,2
1,6,24,all,21,17,8,0.7142857142857143,0.2857142857142857,0.0,0.0,0.8095238095238095,0.38095238095238093,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.42857142857142855,0.5714285714285714,-0.4285714285714286,network_ba,2
1,6,24,both_reachable,14,10,8,0.5714285714285714,0.42857142857142855,0.0,0.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.42857142857142855,-0.1428571428571429,network_ba,2
2,12,24,all,21,17,13,0.42857142857142855,0.5714285714285714,0.0,0.0,0.8095238095238095,0.6190476190476191,0.42857142857142855,0.047619047619047616,0.38095238095238093,0.47619047619047616,0.5238095238095238,-0.19047619047619047,network_ba,2
2,12,24,both_reachable,17,13,13,0.29411764705882354,0.7058823529411765,0.0,0.0,0.7647058823529411,0.7647058823529411,0.5294117647058824,0.058823529411764705,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.0,network_ba,2
3,18,24,all,17,13,5,0.7058823529411765,0.23529411764705882,0.0,0.058823529411764705,0.7647058823529411,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.47058823529411764,-0.4705882352941176,network_ba,2
3,18,24,both_reachable,11,8,5,0.6363636363636364,0.36363636363636365,0.0,0.0,0.7272727272727273,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.45454545454545453,-0.27272727272727276,network_ba,2
4,24,24,all,20,16,10,0.6,0.35,0.05,0.0,0.8,0.5,0.3,0.1,0.15,0.65,0.35,-0.30000000000000004,network_ba,2
4,24,24,both_reachable,15,11,10,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,0.7333333333333333,0.6666666666666666,0.4,0.13333333333333333,0.2,0.6666666666666666,0.3333333333333333,-0.06666666666666665,network_ba,2
5,30,24,all,21,17,10,0.7142857142857143,0.2857142857142857,0.0,0.0,0.8095238095238095,0.47619047619047616,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.6666666666666666,-0.33333333333333337,network_ba,2
5,30,24,both_reachable,16,12,10,0.625,0.375,0.0,0.0,0.75,0.625,0.375,0.25,0.125,0.25,0.75,-0.125,network_ba,2
6,36,24,all,19,16,10,0.5789473684210527,0.3684210526315789,0.0,0.05263157894736842,0.8421052631578947,0.5263157894736842,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.6842105263157895,0.3157894736842105,-0.3157894736842105,network_ba,2
6,36,24,both_reachable,16,13,10,0.5,0.4375,0.0,0.0625,0.8125,0.625,0.5,0.1875,0.3125,0.625,0.375,-0.1875,network_ba,2
7,42,24,all,16,13,6,0.75,0.1875,0.0,0.0625,0.8125,0.375,0.25,0.1875,0.0625,0.3125,0.6875,-0.4375,network_ba,2
7,42,24,both_reachable,13,11,6,0.7692307692307693,0.23076923076923078,0.0,0.0,0.8461538461538461,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.6923076923076923,-0.3846153846153846,network_ba,2
0,0,24,all,21,15,12,0.5714285714285714,0.3333333333333333,0.0,0.09523809523809523,0.7142857142857143,0.5714285714285714,0.38095238095238093,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.6666666666666666,-0.1428571428571429,domestic_tight,2
0,0,24,both_reachable,18,13,12,0.5555555555555556,0.3888888888888889,0.0,0.05555555555555555,0.7222222222222222,0.6666666666666666,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.05555555555555558,domestic_tight,2
1,6,24,all,21,15,12,0.5238095238095238,0.42857142857142855,0.0,0.047619047619047616,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.38095238095238093,0.6190476190476191,-0.1428571428571429,domestic_tight,2
1,6,24,both_reachable,14,9,12,0.35714285714285715,0.6428571428571429,0.0,0.0,0.6428571428571429,0.8571428571428571,0.5,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.6428571428571429,0.2142857142857142,domestic_tight,2
2,12,24,all,21,16,14,0.5238095238095238,0.42857142857142855,0.047619047619047616,0.0,0.7619047619047619,0.6666666666666666,0.42857142857142855,0.19047619047619047,0.19047619047619047,0.3333333333333333,0.6666666666666666,-0.09523809523809523,domestic_tight,2
2,12,24,both_reachable,17,12,14,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.0,0.7058823529411765,0.8235294117647058,0.5294117647058824,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.6470588235294118,0.11764705882352933,domestic_tight,2
3,18,24,all,17,13,6,0.7058823529411765,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.7647058823529411,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.0,0.23529411764705882,0.7647058823529411,-0.41176470588235287,domestic_tight,2
3,18,24,both_reachable,11,8,6,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.7272727272727273,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.6363636363636364,-0.18181818181818188,domestic_tight,2
4,24,24,all,20,15,12,0.5,0.4,0.05,0.05,0.75,0.6,0.4,0.15,0.2,0.15,0.85,-0.15000000000000002,domestic_tight,2
4,24,24,both_reachable,15,10,12,0.3333333333333333,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.8,0.5333333333333333,0.2,0.26666666666666666,0.2,0.8,0.13333333333333341,domestic_tight,2
5,30,24,all,21,16,9,0.6190476190476191,0.23809523809523808,0.0,0.14285714285714285,0.7619047619047619,0.42857142857142855,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.9047619047619048,-0.3333333333333333,domestic_tight,2
5,30,24,both_reachable,16,13,9,0.625,0.3125,0.0,0.0625,0.8125,0.5625,0.4375,0.25,0.1875,0.125,0.875,-0.25,domestic_tight,2
6,36,24,all,19,14,10,0.5263157894736842,0.42105263157894735,0.0,0.05263157894736842,0.7368421052631579,0.5263157894736842,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.8947368421052632,-0.21052631578947367,domestic_tight,2
6,36,24,both_reachable,16,11,10,0.4375,0.5,0.0,0.0625,0.6875,0.625,0.375,0.125,0.25,0.125,0.875,-0.0625,domestic_tight,2
7,42,24,all,16,15,7,0.8125,0.125,0.0,0.0625,0.9375,0.4375,0.4375,0.3125,0.125,0.0625,0.9375,-0.5,domestic_tight,2
7,42,24,both_reachable,13,13,7,0.8461538461538461,0.15384615384615385,0.0,0.0,1.0,0.5384615384615384,0.5384615384615384,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.9230769230769231,-0.46153846153846156,domestic_tight,2
0,0,24,all,21,15,10,0.5714285714285714,0.3333333333333333,0.0,0.09523809523809523,0.7142857142857143,0.47619047619047616,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.47619047619047616,0.5238095238095238,-0.23809523809523814,customer_tight,2
0,0,24,both_reachable,18,13,10,0.5555555555555556,0.3888888888888889,0.0,0.05555555555555555,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.5,-0.16666666666666663,customer_tight,2
1,6,24,all,21,14,11,0.5238095238095238,0.38095238095238093,0.0,0.09523809523809523,0.6666666666666666,0.5238095238095238,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.7619047619047619,-0.1428571428571428,customer_tight,2
1,6,24,both_reachable,14,8,11,0.35714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.5714285714285714,0.7857142857142857,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.7142857142857143,0.2142857142857143,customer_tight,2
2,12,24,all,21,17,14,0.42857142857142855,0.47619047619047616,0.047619047619047616,0.047619047619047616,0.8095238095238095,0.6666666666666666,0.5238095238095238,0.14285714285714285,0.3333333333333333,0.47619047619047616,0.5238095238095238,-0.1428571428571429,customer_tight,2
2,12,24,both_reachable,17,14,14,0.35294117647058826,0.5882352941176471,0.058823529411764705,0.0,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.17647058823529413,0.4117647058823529,0.5294117647058824,0.47058823529411764,0.0,customer_tight,2
3,18,24,all,17,13,8,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0,0.7647058823529411,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.0,0.5882352941176471,0.4117647058823529,-0.2941176470588235,customer_tight,2
3,18,24,both_reachable,11,7,8,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.6363636363636364,0.7272727272727273,0.36363636363636365,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,0.09090909090909094,customer_tight,2
4,24,24,all,20,16,12,0.45,0.45,0.05,0.05,0.8,0.6,0.45,0.1,0.3,0.5,0.5,-0.20000000000000007,customer_tight,2
4,24,24,both_reachable,15,12,12,0.3333333333333333,0.6,0.06666666666666667,0.0,0.8,0.8,0.6,0.13333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.0,customer_tight,2
5,30,24,all,21,15,10,0.5714285714285714,0.3333333333333333,0.0,0.09523809523809523,0.7142857142857143,0.47619047619047616,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,-0.23809523809523814,customer_tight,2
5,30,24,both_reachable,16,12,10,0.5625,0.4375,0.0,0.0,0.75,0.625,0.375,0.1875,0.1875,0.3125,0.6875,-0.125,customer_tight,2
6,36,24,all,19,18,10,0.5789473684210527,0.42105263157894735,0.0,0.0,0.9473684210526315,0.5263157894736842,0.47368421052631576,0.10526315789473684,0.3684210526315789,0.631578947368421,0.3684210526315789,-0.42105263157894735,customer_tight,2
6,36,24,both_reachable,16,15,10,0.5,0.5,0.0,0.0,0.9375,0.625,0.5625,0.125,0.4375,0.5625,0.4375,-0.3125,customer_tight,2
7,42,24,all,16,14,6,0.6875,0.25,0.0,0.0625,0.875,0.375,0.3125,0.125,0.1875,0.3125,0.6875,-0.5,customer_tight,2
7,42,24,both_reachable,13,12,6,0.6923076923076923,0.3076923076923077,0.0,0.0,0.9230769230769231,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.6923076923076923,-0.46153846153846156,customer_tight,2
0,0,24,all,21,16,14,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.047619047619047616,0.7619047619047619,0.6666666666666666,0.47619047619047616,0.19047619047619047,0.19047619047619047,0.5238095238095238,0.47619047619047616,-0.09523809523809523,cost_low,2
0,0,24,both_reachable,18,14,14,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.5,0.5,0.0,cost_low,2
1,6,24,all,21,16,11,0.6666666666666666,0.2857142857142857,0.0,0.047619047619047616,0.7619047619047619,0.5238095238095238,0.3333333333333333,0.23809523809523808,0.09523809523809523,0.42857142857142855,0.5714285714285714,-0.23809523809523803,cost_low,2
1,6,24,both_reachable,14,10,11,0.5714285714285714,0.42857142857142855,0.0,0.0,0.7142857142857143,0.7857142857142857,0.5,0.35714285714285715,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0714285714285714,cost_low,2
2,12,24,all,21,20,15,0.5238095238095238,0.42857142857142855,0.047619047619047616,0.0,0.9523809523809523,0.7142857142857143,0.6666666666666666,0.23809523809523808,0.38095238095238093,0.47619047619047616,0.5238095238095238,-0.23809523809523803,cost_low,2
2,12,24,both_reachable,17,16,15,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.0,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.29411764705882354,0.47058823529411764,0.5294117647058824,0.47058823529411764,-0.05882352941176472,cost_low,2
3,18,24,all,17,14,8,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0,0.8235294117647058,0.47058823529411764,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.6470588235294118,0.35294117647058826,-0.3529411764705882,cost_low,2
3,18,24,both_reachable,11,8,8,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.0,cost_low,2
4,24,24,all,20,17,13,0.5,0.35,0.15,0.0,0.85,0.65,0.5,0.15,0.2,0.5,0.5,-0.19999999999999996,cost_low,2
4,24,24,both_reachable,15,12,13,0.3333333333333333,0.4666666666666667,0.2,0.0,0.8,0.8666666666666667,0.6666666666666666,0.2,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.06666666666666665,cost_low,2
5,30,24,all,21,19,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9047619047619048,0.5714285714285714,0.47619047619047616,0.23809523809523808,0.23809523809523808,0.38095238095238093,0.6190476190476191,-0.33333333333333337,cost_low,2
5,30,24,both_reachable,16,14,12,0.5625,0.4375,0.0,0.0,0.875,0.75,0.625,0.3125,0.3125,0.25,0.75,-0.125,cost_low,2
6,36,24,all,19,18,11,0.5789473684210527,0.42105263157894735,0.0,0.0,0.9473684210526315,0.5789473684210527,0.5263157894736842,0.15789473684210525,0.3684210526315789,0.631578947368421,0.3684210526315789,-0.36842105263157887,cost_low,2
6,36,24,both_reachable,16,15,11,0.5,0.5,0.0,0.0,0.9375,0.6875,0.625,0.1875,0.4375,0.5625,0.4375,-0.25,cost_low,2
7,42,24,all,16,15,8,0.625,0.25,0.0625,0.0625,0.9375,0.5,0.5,0.1875,0.25,0.3125,0.6875,-0.4375,cost_low,2
7,42,24,both_reachable,13,13,8,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.0,1.0,0.6153846153846154,0.6153846153846154,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.6923076923076923,-0.3846153846153846,cost_low,2
0,0,24,all,21,14,10,0.6190476190476191,0.3333333333333333,0.0,0.047619047619047616,0.6666666666666666,0.47619047619047616,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.47619047619047616,0.5238095238095238,-0.19047619047619047,cost_high,2
0,0,24,both_reachable,18,12,10,0.6111111111111112,0.3888888888888889,0.0,0.0,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.5,0.5,-0.11111111111111105,cost_high,2
1,6,24,all,21,14,9,0.5714285714285714,0.3333333333333333,0.0,0.09523809523809523,0.6666666666666666,0.42857142857142855,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.38095238095238093,0.6190476190476191,-0.23809523809523808,cost_high,2
1,6,24,both_reachable,14,8,9,0.42857142857142855,0.5,0.0,0.07142857142857142,0.5714285714285714,0.6428571428571429,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5,0.5,0.07142857142857151,cost_high,2
2,12,24,all,21,15,12,0.38095238095238093,0.5714285714285714,0.0,0.047619047619047616,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.0,0.3333333333333333,0.47619047619047616,0.5238095238095238,-0.1428571428571429,cost_high,2
2,12,24,both_reachable,17,12,12,0.29411764705882354,0.7058823529411765,0.0,0.0,0.7058823529411765,0.7058823529411765,0.4117647058823529,0.0,0.4117647058823529,0.5294117647058824,0.47058823529411764,0.0,cost_high,2
3,18,24,all,17,11,6,0.6470588235294118,0.23529411764705882,0.0,0.11764705882352941,0.6470588235294118,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.5294117647058824,0.47058823529411764,-0.29411764705882354,cost_high,2
3,18,24,both_reachable,11,6,6,0.5454545454545454,0.36363636363636365,0.0,0.09090909090909091,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.0,0.7272727272727273,0.2727272727272727,0.0,cost_high,2
4,24,24,all,20,14,11,0.4,0.5,0.05,0.05,0.7,0.55,0.3,0.0,0.25,0.4,0.6,-0.1499999999999999,cost_high,2
4,24,24,both_reachable,15,9,11,0.2,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.6,0.7333333333333333,0.4,0.0,0.3333333333333333,0.4,0.6,0.1333333333333333,cost_high,2
5,30,24,all,21,17,10,0.7619047619047619,0.23809523809523808,0.0,0.0,0.8095238095238095,0.47619047619047616,0.2857142857142857,0.23809523809523808,0.047619047619047616,0.47619047619047616,0.5238095238095238,-0.33333333333333337,cost_high,2
5,30,24,both_reachable,16,12,10,0.6875,0.3125,0.0,0.0,0.75,0.625,0.375,0.3125,0.0625,0.4375,0.5625,-0.125,cost_high,2
6,36,24,all,19,13,8,0.47368421052631576,0.3684210526315789,0.0,0.15789473684210525,0.6842105263157895,0.42105263157894735,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.5789473684210527,0.42105263157894735,-0.26315789473684215,cost_high,2
6,36,24,both_reachable,16,11,8,0.4375,0.4375,0.0,0.125,0.6875,0.5,0.3125,0.0625,0.25,0.5625,0.4375,-0.1875,cost_high,2
7,42,24,all,16,13,6,0.625,0.3125,0.0,0.0625,0.8125,0.375,0.25,0.0625,0.1875,0.3125,0.6875,-0.4375,cost_high,2
