time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,potential,blocked,prevented,knowledge_share,mean_prevention,occupied,archived_this_round,scenario,seed
105,1,1,1,0,1,0,86,2,1,32,1,1,0,0,0,1,0,53,90,139,3,2,2,1,0,1.0,0.18181976078572404,34,0,information_r0.6_f1,1
106,2,2,2,2,0,0,88,3,1,33,2,2,0,0,0,1,0,53,91,141,2,2,2,0,0,1.0,0.1844373523349869,35,0,information_r0.6_f1,1
107,0,0,0,0,1,1,88,3,1,32,2,2,0,0,0,1,0,53,91,141,3,1,0,0,0,1.0,0.18653142557439714,36,1,information_r0.6_f1,1
108,0,1,1,1,2,2,88,4,0,31,1,1,0,0,0,3,0,53,91,141,2,2,0,0,0,1.0,0.18820668416592537,35,1,information_r0.6_f1,1
109,2,2,2,0,3,1,90,7,0,30,1,1,0,0,0,6,0,53,93,143,3,3,2,0,0,1.0,0.18954689103914799,35,0,information_r0.6_f1,1
110,0,0,0,0,0,0,90,3,0,34,0,0,0,0,0,3,0,53,93,143,1,6,0,0,0,1.0,0.2052007502514448,37,0,information_r0.6_f1,1
111,0,0,0,0,0,0,90,2,0,35,0,0,0,0,0,2,0,53,93,143,1,5,2,2,0,1.0,0.21772383762128222,37,0,information_r0.6_f1,1
112,2,0,0,0,0,0,91,0,2,35,0,0,0,0,0,0,1,54,93,145,0,3,4,1,1,1.0,0.25040897418381886,36,1,information_r0.6_f1,1
113,1,0,0,1,0,1,92,1,3,33,1,1,0,0,0,0,0,54,93,146,0,0,2,1,0,1.0,0.27655708343384816,36,1,information_r0.6_f1,1
114,0,0,0,0,0,0,92,1,3,31,1,1,0,0,0,0,0,54,93,146,1,0,1,1,0,1.0,0.2974755708338716,35,2,information_r0.6_f1,1
115,1,0,0,1,0,1,93,1,4,31,1,1,0,0,0,0,0,54,93,147,1,0,2,1,0,1.0,0.31421036075389036,35,0,information_r0.6_f1,1
116,0,0,0,0,0,0,93,1,4,30,1,1,0,0,0,0,0,54,93,147,2,0,0,0,0,1.0,0.32759819268990537,35,1,information_r0.6_f1,1
117,0,0,0,0,0,0,93,1,4,29,1,0,1,1,0,0,0,54,93,147,1,0,0,0,0,1.0,0.3383084582387173,34,1,information_r0.6_f1,1
118,1,2,2,2,0,0,93,2,3,29,2,2,0,0,1,0,1,55,93,148,1,0,2,0,1,1.0,0.346876670677767,34,0,information_r0.6_f1,1
119,5,4,4,1,3,0,98,6,4,28,3,3,0,0,0,3,0,55,95,153,2,0,5,0,0,1.0,0.33914954691528787,33,1,information_r0.6_f1,1
120,0,0,0,0,0,0,98,4,4,30,1,1,0,0,0,3,0,55,95,153,3,3,0,0,0,1.0,0.33296784790530465,38,0,information_r0.6_f1,1
121,0,0,0,0,0,0,98,3,4,31,0,0,0,0,0,3,0,55,95,153,3,3,1,1,0,1.0,0.32802248869731804,38,0,information_r0.6_f1,1
122,4,3,3,2,1,0,101,3,5,33,2,2,0,0,0,1,1,56,96,157,1,3,4,0,0,1.0,0.3301273871000641,38,0,information_r0.6_f1,1
123,0,0,0,1,0,1,101,4,5,32,3,3,0,0,0,1,0,56,96,157,2,1,0,0,0,1.0,0.331811305822261,41,0,information_r0.6_f1,1
124,2,2,2,0,2,0,103,5,5,31,2,1,1,1,0,3,0,56,97,159,3,1,5,3,0,1.0,0.3331584408000185,39,2,information_r0.6_f1,1
125,1,2,2,1,3,2,102,6,4,30,1,1,0,0,1,5,2,58,98,160,3,3,1,0,0,1.0,0.3488178424959432,41,0,information_r0.6_f1,1
126,1,1,1,0,1,0,103,6,4,31,1,1,0,0,0,5,0,58,99,161,2,5,1,0,0,1.0,0.3613453638526831,40,0,information_r0.6_f1,1
127,0,0,0,1,0,1,102,4,4,32,1,1,0,0,0,3,1,59,99,161,1,6,1,1,0,1.0,0.38851656996388834,41,0,information_r0.6_f1,1
128,3,4,4,1,4,1,103,7,3,30,2,2,0,0,0,5,2,61,99,164,2,4,3,0,0,1.0,0.4365203515268303,39,1,information_r0.6_f1,1
129,2,1,1,1,2,2,105,9,4,29,3,2,1,1,0,6,0,61,100,166,2,5,2,0,0,1.0,0.4817599893497464,40,0,information_r0.6_f1,1
130,2,2,2,1,1,0,106,6,4,32,2,2,0,0,1,4,1,62,100,168,3,6,2,0,0,1.0,0.5179516996080794,41,1,information_r0.6_f1,1
131,2,1,1,1,1,1,108,5,5,34,2,2,0,0,0,3,0,62,100,170,3,7,3,0,1,1.0,0.5469050678147457,42,0,information_r0.6_f1,1
132,3,3,3,0,4,1,111,6,5,36,1,1,0,0,0,5,0,62,100,173,3,5,6,2,1,1.0,0.5880065766109434,44,0,information_r0.6_f1,1
133,1,1,1,1,0,0,112,5,5,37,1,1,0,0,0,4,0,62,100,174,2,6,2,1,0,1.0,0.6208877836479014,46,1,information_r0.6_f1,1
134,1,1,1,2,0,1,113,4,5,38,3,3,0,0,0,1,0,62,100,175,2,5,2,1,0,1.0,0.6403561367049054,46,1,information_r0.6_f1,1
135,0,0,0,1,0,1,112,3,5,37,3,3,0,0,0,0,1,63,100,175,3,4,2,1,1,1.0,0.6721149634580286,46,1,information_r0.6_f1,1
136,0,0,0,0,0,0,112,3,5,37,3,1,2,2,0,0,0,63,100,175,4,0,4,2,2,1.0,0.6748553581938603,45,0,information_r0.6_f1,1
137,1,1,1,1,0,0,111,2,5,37,2,1,1,1,2,0,2,65,100,176,3,0,5,3,1,1.0,0.6770476739825257,45,0,information_r0.6_f1,1
138,4,4,4,6,0,2,114,7,5,34,7,7,0,0,1,0,1,66,100,180,2,0,5,0,1,1.0,0.6788015266134583,43,1,information_r0.6_f1,1
139,0,1,1,2,0,1,114,8,4,33,8,8,0,0,0,0,0,66,100,180,7,0,0,0,0,1.0,0.6802046087182041,45,1,information_r0.6_f1,1
140,0,1,1,1,0,0,114,7,3,33,7,6,1,1,0,0,0,66,100,180,9,0,2,2,0,1.0,0.6813270744020007,43,2,information_r0.6_f1,1
141,0,1,1,0,2,1,113,7,2,32,5,3,2,2,1,2,1,67,100,180,9,0,1,1,0,1.0,0.6822250469490382,42,1,information_r0.6_f1,1
142,2,2,2,2,0,0,113,5,2,33,3,2,1,1,2,2,2,69,100,182,5,2,3,0,1,1.0,0.6829434249866679,40,1,information_r0.6_f1,1
143,2,2,2,2,1,1,114,6,2,31,4,4,0,0,1,2,1,70,101,184,4,2,2,0,0,1.0,0.6835181274167718,38,2,information_r0.6_f1,1
144,0,0,0,0,0,0,114,5,2,31,3,2,1,1,0,2,0,70,101,184,4,3,1,1,0,1.0,0.6839778893608551,38,1,information_r0.6_f1,1
145,3,2,2,2,0,0,117,4,3,33,3,2,1,1,0,1,0,70,103,187,4,2,5,1,1,1.0,0.6911823114886841,37,1,information_r0.6_f1,1
146,1,1,1,1,0,0,116,3,3,31,3,3,0,0,1,0,2,72,103,188,4,1,3,2,0,1.0,0.6790070349600827,38,2,information_r0.6_f1,1
147,0,0,0,0,0,0,116,2,3,30,2,1,1,1,0,0,0,72,103,188,3,0,1,0,1,1.0,0.6692668137372015,35,2,information_r0.6_f1,1
148,2,1,1,1,0,0,118,1,4,32,1,1,0,0,0,0,0,72,103,190,3,0,3,0,1,1.0,0.6614746367588967,35,0,information_r0.6_f1,1
149,1,1,1,1,1,1,119,3,4,31,2,2,0,0,0,1,0,72,104,191,2,0,1,0,0,1.0,0.6484042826036901,37,0,information_r0.6_f1,1
150,0,0,0,0,0,0,119,3,4,30,2,1,1,1,0,1,0,72,104,191,2,1,1,1,0,1.0,0.637947999279525,37,1,information_r0.6_f1,1
151,1,1,1,1,1,1,119,2,4,30,1,1,0,0,1,1,1,73,104,192,2,1,2,1,0,1.0,0.613398828312673,36,1,information_r0.6_f1,1
152,1,1,1,1,0,0,120,3,4,29,2,2,0,0,0,1,0,73,104,193,2,2,3,1,1,1.0,0.5661593415318803,35,1,information_r0.6_f1,1
153,0,0,0,0,0,0,120,3,4,28,2,1,1,1,0,1,0,73,104,193,2,1,0,0,0,1.0,0.5137860583935274,35,1,information_r0.6_f1,1
154,1,1,1,1,0,0,119,2,4,26,2,1,1,1,1,0,2,75,104,194,2,1,2,1,0,1.0,0.48882091522348947,33,2,information_r0.6_f1,1
155,2,3,3,3,0,0,120,4,3,26,4,4,0,0,1,0,1,76,104,196,2,0,3,0,1,1.0,0.46884880068745916,32,0,information_r0.6_f1,1
156,0,0,0,0,0,0,120,4,3,26,4,3,1,1,0,0,0,76,104,196,4,0,3,2,1,1.0,0.4374765899561661,33,0,information_r0.6_f1,1
157,1,1,1,1,0,0,120,2,3,27,2,1,1,1,1,0,1,77,105,197,4,0,1,0,0,1.0,0.41237882137113185,32,1,information_r0.6_f1,1
158,0,0,0,0,0,0,119,1,3,27,1,1,0,0,1,0,1,78,105,197,4,0,0,0,0,1.0,0.39230060650310433,32,0,information_r0.6_f1,1
159,3,3,3,2,1,0,122,4,3,27,3,2,1,1,0,1,0,78,106,200,1,0,4,1,0,1.0,0.35908884558286885,31,0,information_r0.6_f1,1
160,4,3,3,3,1,1,125,7,3,25,5,5,0,0,1,2,1,79,106,204,3,1,4,0,0,1.0,0.33251943684668056,32,2,information_r0.6_f1,1
161,0,0,0,0,0,0,125,5,3,27,3,3,0,0,0,2,0,79,106,204,5,2,0,0,0,1.0,0.31126390985772984,35,0,information_r0.6_f1,1
162,0,0,0,0,1,1,124,4,3,27,2,0,2,2,0,2,1,80,106,204,5,2,1,0,1,1.0,0.3114086772923827,35,0,information_r0.6_f1,1
163,3,3,3,0,3,0,125,4,3,27,0,0,0,0,2,4,2,82,106,207,3,2,4,1,0,1.0,0.3269190103425738,33,1,information_r0.6_f1,1
0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.7083333333333334,0.0,0,0,objective_r0.6_f0_h96,1
1,6,6,6,4,2,0,7,7,0,0,5,5,0,0,0,2,0,0,7,7,1,0,6,0,0,1.0,0.0,1,0,objective_r0.6_f0_h96,1
2,2,1,1,1,0,0,9,7,1,1,5,5,0,0,0,2,0,0,8,9,5,2,2,0,0,1.0,0.0,7,0,objective_r0.6_f0_h96,1
3,2,1,1,0,1,0,11,4,2,5,2,2,0,0,0,2,0,0,9,11,6,2,2,0,0,1.0,0.0,9,0,objective_r0.6_f0_h96,1
4,3,3,3,3,1,1,13,7,2,4,5,3,2,2,0,2,1,1,12,14,5,3,3,0,0,1.0,0.0,11,0,objective_r0.6_f0_h96,1
5,4,4,4,0,5,1,15,9,2,4,3,3,0,0,2,6,2,3,16,18,5,2,4,0,0,1.0,0.0,13,0,objective_r0.6_f0_h96,1
6,1,2,2,1,1,0,16,8,1,7,2,1,1,1,0,6,0,3,18,19,3,7,3,2,0,1.0,0.0,15,0,objective_r0.6_f0_h96,1
7,0,0,0,1,1,2,15,5,1,9,2,2,0,0,1,3,1,4,18,19,4,7,0,0,0,1.0,0.0,16,0,objective_r0.6_f0_h96,1
8,2,2,2,4,1,2,17,6,1,10,5,5,0,0,0,3,0,4,20,21,2,7,2,0,0,1.0,0.0,15,0,objective_r0.6_f0_h96,1
9,2,1,1,0,2,1,18,6,2,10,3,3,0,0,0,4,1,5,21,23,6,4,2,0,0,1.0,0.0,17,0,objective_r0.6_f0_h96,1
10,2,2,2,1,1,0,19,5,2,12,1,1,0,0,0,4,1,6,23,25,5,4,2,0,0,1.0,0.0,18,0,objective_r0.6_f0_h96,1
11,3,3,3,3,1,1,21,7,2,12,4,4,0,0,0,3,1,7,26,28,5,4,3,0,0,1.0,0.0,19,0,objective_r0.6_f0_h96,1
12,1,0,0,0,0,0,22,6,3,13,4,3,1,1,0,2,0,7,26,29,4,4,3,2,0,1.0,0.0,21,0,objective_r0.6_f0_h96,1
13,2,2,2,2,1,1,22,4,3,15,3,2,1,1,1,1,2,9,28,31,4,2,2,0,0,1.0,0.0,22,0,objective_r0.6_f0_h96,1
14,2,3,3,2,3,2,23,8,2,13,4,4,0,0,1,4,1,10,31,33,5,2,2,0,0,1.0,0.0,22,0,objective_r0.6_f0_h96,1
15,1,1,1,0,1,0,24,7,2,15,2,2,0,0,0,5,0,10,32,34,4,4,1,0,0,1.0,0.0,23,0,objective_r0.6_f0_h96,1
16,4,3,3,3,0,0,28,7,3,18,5,3,2,2,0,2,0,10,34,38,4,5,5,1,0,1.0,0.0,24,0,objective_r0.6_f0_h96,1
17,2,1,1,2,0,1,28,5,4,19,5,5,0,0,1,0,2,12,35,40,5,4,3,1,0,1.0,0.0,28,0,objective_r0.6_f0_h96,1
18,3,3,3,3,0,0,31,7,4,20,7,5,2,2,0,0,0,12,37,43,5,1,4,1,0,1.0,0.0,28,0,objective_r0.6_f0_h96,1
19,3,3,3,3,1,0,33,7,4,22,7,6,1,1,1,1,1,13,40,46,8,0,3,0,0,1.0,0.0,31,0,objective_r0.6_f0_h96,1
20,2,2,2,2,0,0,34,7,4,23,7,5,2,2,1,1,1,14,42,48,8,1,5,3,0,1.0,0.0,33,0,objective_r0.6_f0_h96,1
21,1,2,2,4,0,2,34,8,3,23,7,6,1,1,1,1,1,15,44,49,8,1,2,1,0,1.0,0.0,34,0,objective_r0.6_f0_h96,1
22,2,2,2,3,1,2,35,9,3,23,8,7,1,1,1,1,1,16,46,51,9,1,2,0,0,1.0,0.0,34,0,objective_r0.6_f0_h96,1
23,2,2,2,0,3,1,36,8,3,25,4,4,0,0,1,4,1,17,48,53,9,1,2,0,0,1.0,0.0,35,0,objective_r0.6_f0_h96,1
24,2,2,2,1,3,2,38,10,3,25,3,2,1,1,0,7,0,17,50,55,7,4,3,1,0,1.0,0.0,36,0,objective_r0.6_f0_h96,1
25,2,2,2,2,0,0,39,7,3,29,3,3,0,0,1,4,1,18,52,57,4,7,2,0,0,1.0,0.0,38,0,objective_r0.6_f0_h96,1
26,0,0,0,0,0,0,38,6,3,29,3,2,1,1,0,3,1,19,52,57,3,6,2,2,0,1.0,0.0,39,0,objective_r0.6_f0_h96,1
27,1,3,3,2,3,2,38,6,1,31,3,2,1,1,0,3,1,20,55,58,3,3,1,0,0,1.0,0.0,38,0,objective_r0.6_f0_h96,1
28,3,3,3,0,4,1,40,9,1,30,2,2,0,0,1,7,1,21,58,61,4,3,4,1,0,1.0,0.0,38,0,objective_r0.6_f0_h96,1
29,0,0,0,1,0,1,40,7,1,32,1,1,0,0,0,6,0,21,58,61,2,7,0,0,0,1.0,0.0,40,0,objective_r0.6_f0_h96,1
30,0,0,0,0,1,1,38,3,1,34,1,1,0,0,0,2,2,23,58,61,3,7,1,1,0,1.0,0.0,40,0,objective_r0.6_f0_h96,1
31,2,2,2,3,1,2,40,5,1,34,3,3,0,0,0,2,0,23,59,63,1,5,2,0,0,1.0,0.0,38,0,objective_r0.6_f0_h96,1
32,1,1,1,1,0,0,41,5,1,35,4,4,0,0,0,1,0,23,60,64,4,2,2,1,0,1.0,0.0,40,0,objective_r0.6_f0_h96,1
33,2,1,1,1,0,0,43,2,2,39,2,2,0,0,0,0,0,23,61,66,4,2,3,1,0,1.0,0.0,41,0,objective_r0.6_f0_h96,1
34,1,1,1,1,1,1,44,4,2,38,3,2,1,1,0,1,0,23,62,67,5,1,2,1,0,1.0,0.0,43,0,objective_r0.6_f0_h96,1
35,4,4,4,3,1,0,47,6,2,39,4,4,0,0,1,2,1,24,65,71,3,1,6,2,0,1.0,0.0,44,0,objective_r0.6_f0_h96,1
36,2,1,1,0,3,2,49,8,3,38,3,3,0,0,0,5,0,24,66,73,5,2,2,0,0,1.0,0.0,47,0,objective_r0.6_f0_h96,1
37,2,2,2,2,0,0,51,7,3,41,3,2,1,1,0,4,0,24,67,75,4,5,3,1,0,1.0,0.0,49,0,objective_r0.6_f0_h96,1
38,0,0,0,1,0,1,50,5,3,42,3,3,0,0,1,2,1,25,67,75,5,4,0,0,0,1.0,0.0,51,0,objective_r0.6_f0_h96,1
39,3,3,3,2,1,0,52,6,3,43,5,3,2,2,0,1,1,26,68,78,3,3,3,0,0,1.0,0.0,50,0,objective_r0.6_f0_h96,1
40,1,2,2,1,1,0,51,5,2,44,3,3,0,0,2,2,2,28,70,79,5,1,3,2,0,1.0,0.0,52,0,objective_r0.6_f0_h96,1
41,1,0,0,0,0,0,52,4,3,45,3,1,2,2,0,1,0,28,70,80,4,2,3,2,0,1.0,0.0,51,0,objective_r0.6_f0_h96,1
42,2,1,1,1,0,0,52,2,4,46,2,1,1,1,2,0,2,30,70,82,3,2,3,1,0,1.0,0.0,52,0,objective_r0.6_f0_h96,1
43,0,1,1,3,0,2,51,4,3,44,4,4,0,0,1,0,1,31,71,82,2,1,0,0,0,1.0,0.0,52,0,objective_r0.6_f0_h96,1
44,3,4,4,1,3,0,54,7,2,45,4,4,0,0,0,3,0,31,73,85,4,0,5,2,0,1.0,0.0,51,0,objective_r0.6_f0_h96,1
45,2,2,2,2,0,0,56,6,2,48,3,3,0,0,0,3,0,31,74,87,5,3,3,1,0,1.0,0.0,54,0,objective_r0.6_f0_h96,1
46,1,1,1,1,0,0,57,5,2,50,3,3,0,0,0,2,0,31,75,88,6,3,2,1,0,1.0,0.0,56,0,objective_r0.6_f0_h96,1
47,2,2,2,1,2,1,59,6,2,51,4,2,2,2,0,2,0,31,76,90,4,3,2,0,0,1.0,0.0,57,0,objective_r0.6_f0_h96,1
48,3,2,2,1,2,1,60,7,3,50,3,2,1,1,2,4,2,33,78,93,4,2,3,0,0,1.0,0.0,59,0,objective_r0.6_f0_h96,1
49,1,1,1,1,1,1,60,8,3,49,3,2,1,1,1,5,1,34,78,94,3,4,5,4,0,1.0,0.0,60,0,objective_r0.6_f0_h96,1
50,1,1,1,1,0,0,60,5,3,52,2,2,0,0,0,3,1,35,78,95,3,5,3,2,0,1.0,0.0,60,0,objective_r0.6_f0_h96,1
51,1,1,1,1,0,0,59,3,3,53,3,2,1,1,0,0,2,37,79,96,3,3,3,2,0,1.0,0.0,60,0,objective_r0.6_f0_h96,1
52,3,3,3,2,2,0,62,5,3,54,4,3,1,1,0,2,0,37,81,99,3,1,3,0,0,1.0,0.0,59,0,objective_r0.6_f0_h96,1
53,1,0,0,0,0,0,62,3,4,55,2,2,0,0,1,2,1,38,81,100,4,2,2,1,0,1.0,0.0,62,0,objective_r0.6_f0_h96,1
54,1,1,1,2,1,2,63,5,4,54,3,2,1,1,0,2,0,38,82,101,3,2,4,3,0,1.0,0.0,62,0,objective_r0.6_f0_h96,1
55,0,0,0,0,0,0,62,3,4,55,2,2,0,0,0,1,1,39,82,101,4,3,1,1,0,1.0,0.0,63,0,objective_r0.6_f0_h96,1
56,0,0,0,0,0,0,62,2,4,56,2,0,2,2,0,0,0,39,82,101,2,1,1,1,0,1.0,0.0,62,0,objective_r0.6_f0_h96,1
57,0,1,1,0,1,0,60,1,3,56,0,0,0,0,2,1,2,41,83,101,2,1,1,1,0,1.0,0.0,62,0,objective_r0.6_f0_h96,1
58,0,1,1,1,0,0,60,2,2,56,1,1,0,0,0,1,0,41,83,101,0,1,1,1,0,1.0,0.0,60,0,objective_r0.6_f0_h96,1
59,1,1,1,1,0,0,61,3,2,56,2,2,0,0,0,1,0,41,84,102,1,1,1,0,0,1.0,0.0,60,0,objective_r0.6_f0_h96,1
60,2,3,3,2,1,0,62,4,1,57,3,3,0,0,0,1,1,42,86,104,2,1,5,3,0,1.0,0.0,61,0,objective_r0.6_f0_h96,1
61,2,1,1,0,3,2,64,6,2,56,2,2,0,0,0,4,0,42,86,106,4,1,2,0,0,1.0,0.0,62,0,objective_r0.6_f0_h96,1
62,3,1,1,0,1,0,67,6,4,57,2,0,2,2,0,4,0,42,86,109,3,4,5,2,0,1.0,0.0,64,0,objective_r0.6_f0_h96,1
63,0,0,0,0,0,0,65,2,4,59,0,0,0,0,2,2,2,44,86,109,2,5,0,0,0,1.0,0.0,67,0,objective_r0.6_f0_h96,1
64,0,0,0,1,0,1,64,1,4,59,1,1,0,0,0,0,1,45,86,109,0,4,2,2,0,1.0,0.0,65,0,objective_r0.6_f0_h96,1
65,0,0,0,1,0,1,64,2,4,58,2,2,0,0,0,0,0,45,86,109,1,1,2,2,0,1.0,0.0,64,0,objective_r0.6_f0_h96,1
66,2,2,2,2,0,0,66,3,4,59,3,3,0,0,0,0,0,45,87,111,2,0,3,1,0,1.0,0.0,64,0,objective_r0.6_f0_h96,1
67,2,1,1,0,1,0,68,4,5,59,3,2,1,1,0,1,0,45,87,113,4,0,2,0,0,1.0,0.0,66,0,objective_r0.6_f0_h96,1
68,1,1,1,0,1,0,68,2,5,61,0,0,0,0,1,2,1,46,88,114,3,1,3,2,0,1.0,0.0,68,0,objective_r0.6_f0_h96,1
69,0,1,1,1,1,1,68,3,4,61,1,1,0,0,0,2,0,46,88,114,2,2,2,2,0,1.0,0.0,68,0,objective_r0.6_f0_h96,1
70,0,0,0,1,0,1,68,3,4,61,2,2,0,0,0,1,0,46,88,114,1,3,0,0,0,1.0,0.0,68,0,objective_r0.6_f0_h96,1
71,1,1,1,3,0,2,69,5,4,60,5,4,1,1,0,0,0,46,88,115,2,2,3,2,0,1.0,0.0,68,0,objective_r0.6_f0_h96,1
72,0,0,0,1,0,1,68,4,4,60,4,4,0,0,1,0,1,47,88,115,5,1,1,1,0,1.0,0.0,69,0,objective_r0.6_f0_h96,1
73,2,2,2,3,0,1,70,4,4,62,4,4,0,0,0,0,0,47,90,117,5,0,3,1,0,1.0,0.0,68,0,objective_r0.6_f0_h96,1
74,1,1,1,1,0,0,71,5,4,62,5,4,1,1,0,0,0,47,91,118,7,0,2,1,0,1.0,0.0,70,0,objective_r0.6_f0_h96,1
75,0,0,0,0,0,0,70,3,4,63,3,1,2,2,1,0,1,48,91,118,5,0,0,0,0,1.0,0.0,71,0,objective_r0.6_f0_h96,1
76,0,0,0,0,0,0,69,1,4,64,1,0,1,1,1,0,1,49,91,118,4,0,2,2,0,1.0,0.0,70,0,objective_r0.6_f0_h96,1
77,0,2,2,2,0,0,68,2,2,64,2,2,0,0,1,0,1,50,93,118,1,0,0,0,0,1.0,0.0,69,0,objective_r0.6_f0_h96,1
78,0,0,0,1,0,1,68,3,2,63,3,3,0,0,0,0,0,50,93,118,2,0,0,0,0,1.0,0.0,68,0,objective_r0.6_f0_h96,1
79,2,2,2,2,0,0,70,4,2,64,4,3,1,1,0,0,0,50,93,120,3,0,2,0,0,1.0,0.0,68,0,objective_r0.6_f0_h96,1
80,0,0,0,0,0,0,70,2,2,66,2,2,0,0,0,0,0,50,93,120,5,0,1,1,0,1.0,0.0,70,0,objective_r0.6_f0_h96,1
81,2,2,2,1,1,0,72,4,2,66,3,1,2,2,0,1,0,50,93,122,3,0,2,0,0,1.0,0.0,70,0,objective_r0.6_f0_h96,1
82,2,1,1,0,1,0,72,3,3,66,1,1,0,0,2,2,2,52,93,124,3,1,5,3,0,1.0,0.0,72,0,objective_r0.6_f0_h96,1
83,1,1,1,1,1,1,73,3,3,67,1,1,0,0,0,2,0,52,93,125,1,2,3,2,0,1.0,0.0,72,0,objective_r0.6_f0_h96,1
84,2,2,2,1,2,1,75,6,3,66,2,2,0,0,0,4,0,52,95,127,2,3,3,1,0,1.0,0.0,73,0,objective_r0.6_f0_h96,1
85,1,1,1,1,0,0,75,6,3,66,3,2,1,1,0,3,1,53,95,128,2,4,2,1,0,1.0,0.0,75,0,objective_r0.6_f0_h96,1
86,1,0,0,0,0,0,74,3,4,67,2,1,1,1,1,1,2,55,95,129,3,3,2,1,0,1.0,0.0,75,0,objective_r0.6_f0_h96,1
87,1,1,1,2,2,3,74,5,4,65,3,2,1,1,1,2,1,56,96,130,2,2,4,3,0,1.0,0.0,74,0,objective_r0.6_f0_h96,1
88,0,0,0,0,0,0,74,4,4,66,2,2,0,0,0,2,0,56,96,130,3,2,0,0,0,1.0,0.0,74,0,objective_r0.6_f0_h96,1
89,1,1,1,0,1,0,75,3,4,68,0,0,0,0,0,3,0,56,97,131,2,2,1,0,0,1.0,0.0,74,0,objective_r0.6_f0_h96,1
90,3,2,2,1,1,0,78,3,5,70,1,1,0,0,0,2,0,56,99,134,2,3,6,3,0,1.0,0.0,75,0,objective_r0.6_f0_h96,1
91,1,1,1,2,0,1,79,4,5,70,3,3,0,0,0,1,0,56,99,135,1,2,2,1,0,1.0,0.0,78,0,objective_r0.6_f0_h96,1
92,2,3,3,3,1,1,81,7,4,70,5,5,0,0,0,2,0,56,100,137,3,2,7,5,0,1.0,0.0,79,0,objective_r0.6_f0_h96,1
93,0,1,1,1,0,0,81,7,3,71,6,4,2,2,0,1,0,56,101,137,6,2,4,4,0,1.0,0.0,81,0,objective_r0.6_f0_h96,1
94,0,0,0,0,0,0,79,3,3,73,2,1,1,1,2,1,2,58,101,137,6,1,1,1,0,1.0,0.0,81,0,objective_r0.6_f0_h96,1
95,2,1,1,1,0,0,79,1,4,74,1,1,0,0,1,0,2,60,102,139,4,1,3,1,0,1.0,0.0,79,0,objective_r0.6_f0_h96,1
96,1,0,0,0,0,0,80,1,5,73,1,1,0,0,0,0,0,60,102,140,2,0,2,1,0,1.0,0.0,78,1,objective_r0.6_f0_h96,1
97,0,0,0,0,0,0,80,0,5,71,0,0,0,0,0,0,0,60,102,140,1,0,1,1,0,1.0,0.0,76,3,objective_r0.6_f0_h96,1
98,1,1,1,1,1,1,81,2,5,69,1,1,0,0,0,1,0,60,102,141,1,0,6,5,0,1.0,0.0,75,1,objective_r0.6_f0_h96,1
99,2,2,2,2,1,1,83,5,5,67,3,3,0,0,0,2,0,60,104,143,1,1,3,1,0,1.0,0.0,75,1,objective_r0.6_f0_h96,1
100,1,1,1,1,0,0,84,4,5,67,3,3,0,0,0,1,0,60,104,144,3,2,1,0,0,1.0,0.0,75,2,objective_r0.6_f0_h96,1
101,0,0,0,1,0,1,84,5,5,63,4,2,2,2,0,1,0,60,104,144,4,2,1,1,0,1.0,0.0,73,3,objective_r0.6_f0_h96,1
102,1,1,1,1,1,1,82,4,5,61,3,2,1,1,2,1,3,63,105,145,4,1,1,0,0,1.0,0.0,72,1,objective_r0.6_f0_h96,1
103,2,4,4,3,1,0,83,6,3,62,4,4,0,0,1,2,1,64,107,147,3,1,2,0,0,1.0,0.0,70,0,objective_r0.6_f0_h96,1
104,1,1,1,1,0,0,84,5,3,63,4,4,0,0,0,1,0,64,107,148,5,2,3,2,0,1.0,0.0,70,1,objective_r0.6_f0_h96,1
105,1,1,1,0,1,0,85,3,3,64,2,1,1,1,0,1,0,64,107,149,5,2,2,1,0,1.0,0.0,69,2,objective_r0.6_f0_h96,1
106,1,1,1,1,1,1,85,3,3,64,1,1,0,0,1,2,1,65,107,150,4,2,2,1,0,1.0,0.0,70,0,objective_r0.6_f0_h96,1
107,0,0,0,0,0,0,85,3,3,63,1,1,0,0,0,2,0,65,107,150,2,2,0,0,0,1.0,0.0,69,1,objective_r0.6_f0_h96,1
108,0,1,1,1,0,0,84,2,2,63,1,1,0,0,0,1,1,66,107,150,1,2,0,0,0,1.0,0.0,68,1,objective_r0.6_f0_h96,1
109,2,2,2,0,3,1,85,4,2,61,1,1,0,0,0,3,1,67,108,152,2,1,2,0,0,1.0,0.0,66,1,objective_r0.6_f0_h96,1
110,0,0,0,0,1,1,85,5,2,60,1,0,1,1,0,4,0,67,108,152,1,3,0,0,0,1.0,0.0,67,0,objective_r0.6_f0_h96,1
111,0,0,0,0,0,0,84,4,2,59,0,0,0,0,1,4,1,68,108,152,1,4,2,2,0,1.0,0.0,66,1,objective_r0.6_f0_h96,1
